created_at,updated_at,id,operation_id,operation_type,summ,rids,created,currency,description,summ_pickpoint,office_id,employee_id
2025-01-12 17:02:58.293734,2025-01-12 17:02:58.293749,207994,2221050851,Продажа,4.07,[-3258899515461882567],2025-01-07 11:13:43,₽,"",0,2929,3723
2025-01-12 17:02:58.294099,2025-01-12 17:02:58.294115,207995,2221050796,Компенсация за пакеты,8,[-5837580389137201593],2025-01-07 11:13:42,₽,"",0,2930,3725
2025-01-12 17:02:58.294367,2025-01-12 17:02:58.294383,207996,2221048918,Продажа,25.94,"[-916122018756334806,-2139040466720552704]",2025-01-07 11:12:49,₽,"",0,2954,3774
2025-01-12 17:02:58.294639,2025-01-12 17:02:58.294655,207997,2221048464,Компенсация за пакеты,21,"[-1170895592780305956,-644336175640498223]",2025-01-07 11:12:35,₽,"",0,2930,3725
2025-01-12 17:02:58.294909,2025-01-12 17:02:58.294925,207998,2221048450,Компенсация за пакеты,8,[-4201906598286693161],2025-01-07 11:12:35,₽,"",0,2954,3774
2025-01-12 17:02:58.295176,2025-01-12 17:02:58.295192,207999,2221048075,Продажа,37,[-6902891877681868093],2025-01-07 11:12:34,₽,"",0,2930,3725
2025-01-12 17:02:58.295443,2025-01-12 17:02:58.295458,208000,2221048140,Продажа,33.93,[-1703999615366826253],2025-01-07 11:12:34,₽,"",0,2930,3728
2025-01-12 17:02:58.295706,2025-01-12 17:02:58.299346,208001,2221048159,Продажа,16.33,[-2992689292005689633],2025-01-07 11:12:33,₽,"",0,2930,3728
2025-01-12 17:02:58.300553,2025-01-12 17:02:58.300992,208002,2221048053,Продажа,9.11,[-8298870717604030871],2025-01-07 11:12:33,₽,"",0,2965,3770
2025-01-12 17:02:58.301629,2025-01-12 17:02:58.301652,208003,2221047883,Компенсация сейф пакетов,3,[-4794329925542682385],2025-01-07 11:12:29,₽,"",0,2953,
2025-01-12 17:02:58.302138,2025-01-12 17:02:58.30215,208004,2221047865,Компенсация сейф пакетов,3,[-4004800910941248612],2025-01-07 11:12:29,₽,"",0,2965,
2025-01-12 17:02:58.302423,2025-01-12 17:02:58.30244,208005,2221047731,Мотивация за переупаковку товара,10,[-4794329925542682385],2025-01-07 11:12:25,₽,"",0,2953,
2025-01-12 17:02:58.302707,2025-01-12 17:02:58.302725,208006,2221047706,Мотивация за переупаковку товара,10,[-4004800910941248612],2025-01-07 11:12:25,₽,"",0,2965,
2025-01-12 17:02:58.303753,2025-01-12 17:02:58.303775,208007,2221047580,Компенсация за пакеты,8,[-4520594526159113884],2025-01-07 11:12:22,₽,"",0,2937,3806
2025-01-12 17:02:58.304917,2025-01-12 17:02:58.304942,208008,2221047585,Продажа,23.06,[-390414788246251259],2025-01-07 11:12:21,₽,"",0,2961,3920
2025-01-12 17:02:58.330575,2025-01-12 17:02:58.330593,208009,2221047655,Компенсация за пакеты,13,[-164202479606864489],2025-01-07 11:12:21,₽,"",0,2934,3771
2025-01-12 17:02:58.332655,2025-01-12 17:02:58.332677,208010,2221047610,Компенсация за пакеты,5,[-5420456336979700696],2025-01-07 11:12:21,₽,"",0,2955,3784
2025-01-12 17:02:58.338902,2025-01-12 17:02:58.338929,208011,2221047234,Продажа,22.36,[-2753181269749727555],2025-01-07 11:12:20,₽,"",0,2934,3784
2025-01-12 17:02:58.339766,2025-01-12 17:02:58.346574,208012,2221047456,Продажа,11.16,[-7702730069372615303],2025-01-07 11:12:20,₽,"",0,2937,3806
2025-01-12 17:02:58.347041,2025-01-12 17:02:58.347058,208013,2221047403,Продажа,16.88,[-7945512336331721783],2025-01-07 11:12:20,₽,"",0,2945,3700
2025-01-12 17:02:58.347313,2025-01-12 17:02:58.347328,208014,2221047257,Компенсация за пакеты,8,[-4691736245824671295],2025-01-07 11:12:20,₽,"",0,2946,3846
2025-01-12 17:02:58.347574,2025-01-12 17:02:58.347588,208015,2221047271,Продажа,52.78,[-7196663703910879150],2025-01-07 11:12:20,₽,"",0,2945,3718
2025-01-12 17:02:58.34783,2025-01-12 17:02:58.347846,208016,2221047181,Продажа,18.79,[-4441616167151607291],2025-01-07 11:12:19,₽,"",0,2946,3846
2025-01-12 17:02:58.348108,2025-01-12 17:02:58.348124,208017,2221047126,Продажа,9.83,[-5062025498810449090],2025-01-07 11:12:19,₽,"",0,2946,3831
2025-01-12 17:02:58.348395,2025-01-12 17:02:58.34841,208018,2221046756,Компенсация за пакеты,8,[-5040823170293331136],2025-01-07 11:12:17,₽,"",0,2945,3718
2025-01-12 17:02:58.348668,2025-01-12 17:02:58.348685,208019,2221046655,Компенсация за пакеты,13,[-4165212013056966314],2025-01-07 11:12:17,₽,"",0,2946,3846
2025-01-12 17:02:58.34894,2025-01-12 17:02:58.348956,208020,2221046611,Продажа,34.77,[-2957187892837108007],2025-01-07 11:12:17,₽,"",0,2945,3718
2025-01-12 17:02:58.349214,2025-01-12 17:02:58.34923,208021,2221046495,Продажа,14.39,[-7707702147899584066],2025-01-07 11:12:17,₽,"",0,2934,3784
2025-01-12 17:02:58.35038,2025-01-12 17:02:58.350404,208022,2221046557,Продажа,9.31,[-3821417393079404781],2025-01-07 11:12:17,₽,"",0,2961,3922
2025-01-12 17:02:58.350794,2025-01-12 17:02:58.350816,208023,2221046449,Продажа,15.97,[-1248503816571758013],2025-01-07 11:12:16,₽,"",0,2937,3806
2025-01-12 17:02:58.35117,2025-01-12 17:02:58.351429,208024,2221045991,Продажа,65.72,"[-1876202816991349763,-1565548989202266529,-8741825246760130624]",2025-01-07 11:11:50,₽,"",0,2964,3726
2025-01-12 17:02:58.351779,2025-01-12 17:02:58.351795,208025,2221046083,Компенсация за пакеты,13,[-8675451525569400428],2025-01-07 11:11:50,₽,"",0,2955,3784
2025-01-12 17:02:58.352118,2025-01-12 17:02:58.352134,208026,2221046030,Продажа,127.36,[-1095999742756081113],2025-01-07 11:11:50,₽,"",0,2955,3784
2025-01-12 17:02:58.352427,2025-01-12 17:02:58.352445,208027,2221045779,Мотивация за переупаковку товара,10,[-4104153205372097286],2025-01-07 11:11:45,₽,"",0,2965,
2025-01-12 17:02:58.35277,2025-01-12 17:02:58.352788,208028,2221045596,Компенсация сейф пакетов,4.5,[-4104153205372097286],2025-01-07 11:11:40,₽,"",0,2965,
2025-01-12 17:02:58.563018,2025-01-12 17:02:58.563035,208029,2221045543,Компенсация за пакеты,12,"[-3506156042748463744,-2739217338401182130]",2025-01-07 11:11:38,₽,"",0,2953,3878
2025-01-12 17:02:58.566841,2025-01-12 17:02:58.566864,208030,2221045314,Продажа,27.69,"[-7045053245232579484,-8232465223655254948]",2025-01-07 11:11:37,₽,"",0,2951,3865
2025-01-12 17:02:58.56849,2025-01-12 17:02:58.568532,208031,2221045484,Продажа,18.89,[-7595423924396267929],2025-01-07 11:11:37,₽,"",0,2953,3875
2025-01-12 17:02:58.569332,2025-01-12 17:02:58.56935,208032,2221045209,Компенсация за пакеты,13,[-2759609101613467687],2025-01-07 11:11:30,₽,"",0,2951,3865
2025-01-12 17:02:58.569642,2025-01-12 17:02:58.569658,208033,2221044918,Продажа,32.61,"[-2008598444874457560,-5138095781175696677,-5108124833689337038,-8311533839365104403]",2025-01-07 11:11:30,₽,"",0,2937,3806
2025-01-12 17:02:58.569908,2025-01-12 17:02:58.569924,208034,2221045183,Продажа,12.04,[-8735506767986990904],2025-01-07 11:11:30,₽,"",0,2953,3880
2025-01-12 17:02:58.572376,2025-01-12 17:02:58.572396,208035,2221045041,Продажа,23.89,[-439791969601326828],2025-01-07 11:11:29,₽,"",0,2951,3865
2025-01-12 17:02:58.573389,2025-01-12 17:02:58.573408,208036,2221044767,Продажа,11.35,[-7467426206204506955],2025-01-07 11:11:29,₽,"",0,2937,3806
2025-01-12 17:02:58.574266,2025-01-12 17:02:58.574291,208037,2221044615,Компенсация за пакеты,8,[-3879624907159149966],2025-01-07 11:11:26,₽,"",0,2937,3806
2025-01-12 17:02:58.575811,2025-01-12 17:02:58.575834,208038,2221044337,Продажа,36.67,"[-6973933631068023199,-6378481173693838326]",2025-01-07 11:11:26,₽,"",0,2951,3756
2025-01-12 17:02:58.576197,2025-01-12 17:02:58.576214,208039,2221044394,Продажа,5.98,[-347022280151679426],2025-01-07 11:11:26,₽,"",0,2937,3806
2025-01-12 17:02:58.57651,2025-01-12 17:02:58.576527,208040,2221044430,Продажа,5.96,[-4235378578235571001],2025-01-07 11:11:25,₽,"",0,2939,3818
2025-01-12 17:02:58.576816,2025-01-12 17:02:58.576833,208041,2221044421,Компенсация за пакеты,8,[-5809051201719308729],2025-01-07 11:11:25,₽,"",0,2958,3907
2025-01-12 17:02:58.577236,2025-01-12 17:02:58.577245,208042,2221044248,Компенсация за пакеты,13,[-5221165424016514660],2025-01-07 11:11:02,₽,"",0,2958,3907
2025-01-12 17:02:58.577526,2025-01-12 17:02:58.577542,208043,2221044040,Продажа,159.8,[-5972606743795125862],2025-01-07 11:11:02,₽,"",0,2958,3907
2025-01-12 17:02:58.577827,2025-01-12 17:02:58.577843,208044,2221044094,Продажа,10.04,[-1114961609448198307],2025-01-07 11:11:02,₽,"",0,2964,3726
2025-01-12 17:02:58.578232,2025-01-12 17:02:58.578249,208045,2221043890,Продажа,57.86,[-5363206149302061096],2025-01-07 11:11:01,₽,"",0,2965,3937
2025-01-12 17:02:58.578537,2025-01-12 17:02:58.578555,208046,2221043528,Компенсация за пакеты,5,[-5600696218505662389],2025-01-07 11:10:59,₽,"",0,2957,3901
2025-01-12 17:02:58.578846,2025-01-12 17:02:58.578858,208047,2221042682,Компенсация за пакеты,9,"[-384403567245024394,-98194138457948540]",2025-01-07 11:10:25,₽,"",0,2956,3890
2025-01-12 17:02:58.580164,2025-01-12 17:02:58.580188,208048,2221042569,Продажа,16.39,[-7699519708375147835],2025-01-07 11:10:25,₽,"",0,2964,3726
2025-01-12 17:02:58.580585,2025-01-12 17:02:58.580602,208049,2221042557,Продажа,101.73,[-6005432776305587895],2025-01-07 11:10:25,₽,"",0,2956,3890
2025-01-12 17:02:58.580922,2025-01-12 17:02:58.580938,208050,2221042372,Продажа,31.66,[-7641541005292738768],2025-01-07 11:10:24,₽,"",0,2957,3901
2025-01-12 17:02:58.581479,2025-01-12 17:02:58.581504,208051,2221042057,Продажа,21.52,"[-6207829111012534491,-259432659542048024]",2025-01-07 11:10:23,₽,"",0,2939,3776
2025-01-12 17:02:58.581867,2025-01-12 17:02:58.581884,208052,2221042405,Продажа,5.87,[-3135437696946667676],2025-01-07 11:10:23,₽,"",0,2939,3776
2025-01-12 17:02:58.583353,2025-01-12 17:02:58.583375,208053,2221041845,Продажа,23.92,"[-8018344983725564012,-8638613577895994803]",2025-01-07 11:10:23,₽,"",0,2956,3890
2025-01-12 17:02:58.584044,2025-01-12 17:02:58.584459,208054,2221041972,Продажа,16.39,[-7699520807886776046],2025-01-07 11:10:23,₽,"",0,2964,3726
2025-01-12 17:02:58.585559,2025-01-12 17:02:58.585577,208055,2221042030,Продажа,12.62,[-7093202910330224189],2025-01-07 11:10:23,₽,"",0,2948,3750
2025-01-12 17:02:58.585825,2025-01-12 17:02:58.585838,208056,2221041272,Компенсация сейф пакетов,4.5,[-3483743873713255487],2025-01-07 11:10:13,₽,"",0,2965,
2025-01-12 17:02:58.586005,2025-01-12 17:02:58.586018,208057,2221041433,Мотивация за переупаковку товара,10,[-3483743873713255487],2025-01-07 11:10:12,₽,"",0,2965,
2025-01-12 17:02:58.587599,2025-01-12 17:02:58.587625,208058,2221040882,Продажа,23.44,"[-1012236622033508730,-1206162060886686202]",2025-01-07 11:09:54,₽,"",0,2931,3734
2025-01-12 17:02:58.59109,2025-01-12 17:02:58.591114,208059,2221040971,Компенсация за пакеты,4,[-4064858475003512141],2025-01-07 11:09:54,₽,"",0,2938,3809
2025-01-12 17:02:58.593744,2025-01-12 17:02:58.593771,208060,2221040652,Компенсация за пакеты,8,[-1697115162279872751],2025-01-07 11:09:53,₽,"",0,2938,3809
2025-01-12 17:02:58.594409,2025-01-12 17:02:58.59444,208061,2221040691,Продажа,10.27,[-1865551198592090070],2025-01-07 11:09:52,₽,"",0,2938,3809
2025-01-12 17:02:58.594881,2025-01-12 17:02:58.59491,208062,2221040724,Компенсация за пакеты,9,"[-1770983446672244716,-4799369154382870423]",2025-01-07 11:09:52,₽,"",0,2931,3734
2025-01-12 17:02:58.595459,2025-01-12 17:02:58.595485,208063,2221040528,Продажа,7.98,[-4014186132098033100],2025-01-07 11:09:52,₽,"",0,2931,3734
2025-01-12 17:02:58.595879,2025-01-12 17:02:58.595907,208064,2221040453,Продажа,101.45,"[-7477697939175798737,-5025527482573044483]",2025-01-07 11:09:52,₽,"",0,2938,3810
2025-01-12 17:02:58.596384,2025-01-12 17:02:58.596404,208065,2221040427,Компенсация за пакеты,4,[-596461336903072898],2025-01-07 11:09:51,₽,"",0,2931,3734
2025-01-12 17:02:58.670497,2025-01-12 17:02:58.670529,208066,2221040082,Продажа,10.14,[-4501146001773356414],2025-01-07 11:09:51,₽,"",0,2931,3734
2025-01-12 17:02:58.670953,2025-01-12 17:02:58.670971,208067,2221039796,Компенсация сейф пакетов,10,[-6525437681507510659],2025-01-07 11:09:25,₽,"",0,2965,
2025-01-12 17:02:58.672536,2025-01-12 17:02:58.672562,208068,2221039726,Компенсация за пакеты,5,[-5047251983436382745],2025-01-07 11:09:24,₽,"",0,2954,3774
2025-01-12 17:02:58.697792,2025-01-12 17:02:58.697812,208069,2221039402,Продажа,95.6,[-8349938677110164857],2025-01-07 11:09:24,₽,"",0,2952,3872
2025-01-12 17:02:58.70021,2025-01-12 17:02:58.700293,208070,2221039342,Компенсация за пакеты,8,[-9139946794785506072],2025-01-07 11:09:23,₽,"",0,2954,3774
2025-01-12 17:02:58.701148,2025-01-12 17:02:58.701175,208071,2221038922,Мотивация за переупаковку товара,10,[-6525437681507510659],2025-01-07 11:09:22,₽,"",0,2965,
2025-01-12 17:02:58.701652,2025-01-12 17:02:58.701668,208072,2221038117,Продажа,6.11,[-7931578811148646070],2025-01-07 11:08:53,₽,"",0,2942,3824
2025-01-12 17:02:58.702984,2025-01-12 17:02:58.703009,208073,2221038360,Доплата за выдачу товара поставщика,15,"[-7680905892816875009,-7524091276463486595]",2025-01-07 11:08:52,₽,"",0,2954,3774
2025-01-12 17:02:58.738872,2025-01-12 17:02:58.738899,208074,2221038243,Продажа,40.25,"[-8311364849480978549,-9126596636470135820]",2025-01-07 11:08:52,₽,"",0,2954,3774
2025-01-12 17:02:58.746855,2025-01-12 17:02:58.746885,208075,2221038199,Продажа,2.82,[-4830077677408911266],2025-01-07 11:08:52,₽,"",0,2932,3757
2025-01-12 17:02:58.747279,2025-01-12 17:02:58.747307,208076,2221038138,Компенсация за пакеты,26,"[-2537800577977636074,-4136460097534674581]",2025-01-07 11:08:52,₽,"",0,2948,3750
2025-01-12 17:02:58.748419,2025-01-12 17:02:58.748445,208077,2221037986,Доплата за выдачу товара поставщика,7.5,[-7144679466822031465],2025-01-07 11:08:51,₽,"",0,2954,3774
2025-01-12 17:02:58.748863,2025-01-12 17:02:58.74889,208078,2221037985,Продажа,24.8,[-4077025266356590415],2025-01-07 11:08:51,₽,"",0,2934,3784
2025-01-12 17:02:58.759558,2025-01-12 17:02:58.759588,208079,2221038081,Доплата за выдачу товара поставщика,7.5,[-5663111746547227729],2025-01-07 11:08:51,₽,"",0,2954,3884
2025-01-12 17:02:59.348718,2025-01-12 17:02:59.34874,208080,2221037574,Продажа,9.88,[-4247251845132326178],2025-01-07 11:08:51,₽,"",0,2948,3750
2025-01-12 17:02:59.353503,2025-01-12 17:02:59.353527,208081,2221037969,Продажа,24.15,[-1341186463271222338],2025-01-07 11:08:51,₽,"",0,2948,3750
2025-01-12 17:02:59.354001,2025-01-12 17:02:59.354826,208082,2221037783,Продажа,23.11,[-3103789327497888864],2025-01-07 11:08:51,₽,"",0,2965,3754
2025-01-12 17:02:59.356569,2025-01-12 17:02:59.356608,208083,2221037732,Продажа,40.66,[-3550624324482377686],2025-01-07 11:08:51,₽,"",0,2954,3884
2025-01-12 17:02:59.359645,2025-01-12 17:02:59.359662,208084,2221037650,Доплата за выдачу товара поставщика,7.5,[-8187495468413848411],2025-01-07 11:08:50,₽,"",0,2954,3774
2025-01-12 17:02:59.361243,2025-01-12 17:02:59.361264,208085,2221037853,Продажа,44.08,"[-2847884827558207481,-7014588091700407444]",2025-01-07 11:08:50,₽,"",0,2954,3774
2025-01-12 17:02:59.361597,2025-01-12 17:02:59.361614,208086,2221037391,Продажа,16.31,"[-7249948672043126191,-2632677887470999938]",2025-01-07 11:08:50,₽,"",0,2942,3824
2025-01-12 17:02:59.36189,2025-01-12 17:02:59.361906,208087,2221037573,Продажа,27.83,[-4939435969412628438],2025-01-07 11:08:50,₽,"",0,2948,3757
2025-01-12 17:02:59.362286,2025-01-12 17:02:59.362303,208088,2221037311,Продажа,101.99,"[-6394319497529976653,-2861594828599919164]",2025-01-07 11:08:49,₽,"",0,2954,3774
2025-01-12 17:02:59.362574,2025-01-12 17:02:59.36259,208089,2221037641,Компенсация за пакеты,13,[-7869541718286783357],2025-01-07 11:08:49,₽,"",0,2934,3771
2025-01-12 17:02:59.36286,2025-01-12 17:02:59.362876,208090,2221037387,Продажа,10.54,[-6604060826533066440],2025-01-07 11:08:49,₽,"",0,2934,3712
2025-01-12 17:02:59.363246,2025-01-12 17:02:59.363262,208091,2221036878,Компенсация за пакеты,8,[-1950020353391150261],2025-01-07 11:08:22,₽,"",0,2948,3750
2025-01-12 17:02:59.363526,2025-01-12 17:02:59.363541,208092,2221036569,Продажа,45.63,[-3860004823933691370],2025-01-07 11:08:22,₽,"",0,2948,3790
2025-01-12 17:02:59.363791,2025-01-12 17:02:59.363807,208093,2221036568,Продажа,55.48,"[-7085488903953678767,-1771103943721138915]",2025-01-07 11:08:22,₽,"",0,2948,3750
2025-01-12 17:02:59.364055,2025-01-12 17:02:59.364165,208094,2221036494,Продажа,9.55,[-8203839186960405782],2025-01-07 11:08:22,₽,"",0,2965,3754
2025-01-12 17:02:59.364446,2025-01-12 17:02:59.364462,208095,2221036301,Продажа,6.01,[-725429772694591565],2025-01-07 11:08:21,₽,"",0,2965,3937
2025-01-12 17:02:59.364716,2025-01-12 17:02:59.364732,208096,2221036227,Продажа,243.77,[-2427906068986674924],2025-01-07 11:08:20,₽,"",0,2947,3783
2025-01-12 17:02:59.365358,2025-01-12 17:02:59.365376,208097,2221036262,Продажа,5.61,[-4067421015330478201],2025-01-07 11:08:20,₽,"",0,2948,3852
2025-01-12 17:02:59.366681,2025-01-12 17:02:59.366703,208098,2221035726,Компенсация сейф пакетов,3,[-6193070785282713631],2025-01-07 11:07:54,₽,"",0,2948,
2025-01-12 17:02:59.367431,2025-01-12 17:02:59.367451,208099,2221035569,Мотивация за переупаковку товара,10,[-6193070785282713631],2025-01-07 11:07:51,₽,"",0,2948,
2025-01-12 17:02:59.367755,2025-01-12 17:02:59.367771,208100,2221035016,Продажа,4.69,[-3073226549410559872],2025-01-07 11:07:44,₽,"",0,2951,3862
2025-01-12 17:02:59.368217,2025-01-12 17:02:59.368236,208101,2221034708,Продажа,4.72,[-2422241998400481785],2025-01-07 11:07:43,₽,"",0,2951,3866
2025-01-12 17:02:59.368579,2025-01-12 17:02:59.368596,208102,2221034821,Компенсация за пакеты,8,[-825002570323472270],2025-01-07 11:07:42,₽,"",0,2958,3907
2025-01-12 17:02:59.370193,2025-01-12 17:02:59.370249,208103,2221034698,Компенсация за пакеты,13,[-699851922509554211],2025-01-07 11:07:42,₽,"",0,2930,3725
2025-01-12 17:02:59.372739,2025-01-12 17:02:59.372759,208104,2221034632,Продажа,7.92,[-7786069691432257685],2025-01-07 11:07:42,₽,"",0,2932,3757
2025-01-12 17:02:59.373769,2025-01-12 17:02:59.373794,208105,2221034760,Компенсация за пакеты,8,[-3754896083192938702],2025-01-07 11:07:42,₽,"",0,2951,3865
2025-01-12 17:02:59.374383,2025-01-12 17:02:59.374406,208106,2221034700,Продажа,42.51,[-5362846598645922824],2025-01-07 11:07:41,₽,"",0,2958,3909
2025-01-12 17:02:59.375248,2025-01-12 17:02:59.375271,208107,2221034624,Продажа,9.76,[-6771564632286246258],2025-01-07 11:07:41,₽,"",0,2930,3725
2025-01-12 17:02:59.375715,2025-01-12 17:02:59.375809,208108,2221034390,Продажа,6.22,[-3938852977210326475],2025-01-07 11:07:39,₽,"",0,2930,3728
2025-01-12 17:02:59.3766,2025-01-12 17:02:59.376618,208109,2221034461,Компенсация за пакеты,8,[-173327689741849230],2025-01-07 11:07:39,₽,"",0,2930,3725
2025-01-12 17:02:59.376888,2025-01-12 17:02:59.376904,208110,2221034458,Компенсация за пакеты,13,[-53419185908541209],2025-01-07 11:07:39,₽,"",0,2958,3907
2025-01-12 17:02:59.377387,2025-01-12 17:02:59.377409,208111,2221034090,Компенсация за пакеты,5,[-7841398387586522237],2025-01-07 11:07:13,₽,"",0,2927,3699
2025-01-12 17:02:59.377834,2025-01-12 17:02:59.377894,208112,2221033368,Продажа,21.12,[-7542224889184310944],2025-01-07 11:07:09,₽,"",0,2927,3708
2025-01-12 17:02:59.378359,2025-01-12 17:02:59.378375,208113,2221032936,Мотивация за переупаковку товара,10,[-2684723261008821969],2025-01-07 11:07:07,₽,"",0,2933,
2025-01-12 17:02:59.378649,2025-01-12 17:02:59.378664,208114,2221032596,Компенсация сейф пакетов,4.5,[-2684723261008821969],2025-01-07 11:07:04,₽,"",0,2933,
2025-01-12 17:02:59.378923,2025-01-12 17:02:59.378939,208115,2221032541,Компенсация за пакеты,8,[-2835701041659958883],2025-01-07 11:06:39,₽,"",0,2931,3734
2025-01-12 17:02:59.379198,2025-01-12 17:02:59.379213,208116,2221032214,Компенсация за пакеты,13,[-2020531580726663783],2025-01-07 11:06:38,₽,"",0,2936,3804
2025-01-12 17:02:59.379468,2025-01-12 17:02:59.379483,208117,2221032369,Компенсация за пакеты,13,[-3491006702827633016],2025-01-07 11:06:38,₽,"",0,2955,3784
2025-01-12 17:02:59.380273,2025-01-12 17:02:59.380291,208118,2221032517,Компенсация за пакеты,5,[-6407230968858689955],2025-01-07 11:06:38,₽,"",0,2957,3901
2025-01-12 17:02:59.380556,2025-01-12 17:02:59.380572,208119,2221032519,Компенсация за пакеты,13,[-1240748673915124144],2025-01-07 11:06:38,₽,"",0,2962,3740
2025-01-12 17:02:59.381683,2025-01-12 17:02:59.381701,208120,2221032113,Продажа,15.69,[-7717986417388137970],2025-01-07 11:06:38,₽,"",0,2957,3905
2025-01-12 17:02:59.383273,2025-01-12 17:02:59.383294,208121,2221032119,Компенсация за пакеты,8,[-6732826947309314183],2025-01-07 11:06:38,₽,"",0,2950,3857
2025-01-12 17:02:59.383866,2025-01-12 17:02:59.383886,208122,2221032328,Компенсация за пакеты,8,[-5882480287096344296],2025-01-07 11:06:38,₽,"",0,2966,3712
2025-01-12 17:02:59.385547,2025-01-12 17:02:59.385569,208123,2221032158,Продажа,9.91,[-6883685186788020504],2025-01-07 11:06:37,₽,"",0,2958,3907
2025-01-12 17:02:59.386383,2025-01-12 17:02:59.3864,208124,2221032174,Продажа,11.44,[-5677868430478605509],2025-01-07 11:06:37,₽,"",0,2955,3784
2025-01-12 17:02:59.388402,2025-01-12 17:02:59.388423,208125,2221032132,Компенсация за пакеты,13,[-5961384300382794130],2025-01-07 11:06:37,₽,"",0,2950,3857
2025-01-12 17:02:59.390215,2025-01-12 17:02:59.390235,208126,2221031921,Продажа,63.37,[-2350603668210998266],2025-01-07 11:06:37,₽,"",0,2936,3804
2025-01-12 17:02:59.390835,2025-01-12 17:02:59.390854,208127,2221032105,Компенсация за пакеты,8,[-2380668860125917157],2025-01-07 11:06:37,₽,"",0,2958,3907
2025-01-12 17:02:59.392521,2025-01-12 17:02:59.392548,208128,2221032056,Компенсация за пакеты,8,[-4262449349754153069],2025-01-07 11:06:37,₽,"",0,2955,3784
2025-01-12 17:02:59.39355,2025-01-12 17:02:59.393887,208129,2221031972,Продажа,5.35,[-2209471477759813937],2025-01-07 11:06:37,₽,"",0,2939,3776
2025-01-12 17:02:59.39602,2025-01-12 17:02:59.396047,208130,2221031913,Продажа,21.67,[-1947814008860478620],2025-01-07 11:06:37,₽,"",0,2950,3857
2025-01-12 17:02:59.396789,2025-01-12 17:02:59.396818,208131,2221032018,Продажа,27.71,[-8357967422566339927],2025-01-07 11:06:37,₽,"",0,2955,3738
2025-01-12 17:02:59.398122,2025-01-12 17:02:59.398146,208132,2221031926,Продажа,6.27,[-1650423691036061226],2025-01-07 11:06:37,₽,"",0,2939,3776
2025-01-12 17:02:59.398555,2025-01-12 17:02:59.398575,208133,2221031863,Мотивация за выдачу заказа курьеру,1.44,[-4765709839064858797],2025-01-07 11:06:36,₽,"",0,2931,3743
2025-01-12 17:02:59.39887,2025-01-12 17:02:59.398886,208134,2221031566,Продажа,8.16,[-7707123609044672848],2025-01-07 11:06:36,₽,"",0,2955,3738
2025-01-12 17:02:59.399349,2025-01-12 17:02:59.399367,208135,2221031458,Продажа,87.61,[-310008018882259857],2025-01-07 11:06:36,₽,"",0,2942,3824
2025-01-12 17:02:59.399704,2025-01-12 17:02:59.42736,208136,2221031682,Компенсация за пакеты,13,[-2907369014754135898],2025-01-07 11:06:35,₽,"",0,2958,3907
2025-01-12 17:02:59.428301,2025-01-12 17:02:59.428327,208137,2221031624,Продажа,14.14,[-3915705883242863476],2025-01-07 11:06:35,₽,"",0,2957,3901
2025-01-12 17:02:59.428723,2025-01-12 17:02:59.428742,208138,2221031083,Компенсация за пакеты,8,[-1248948196311732722],2025-01-07 11:06:07,₽,"",0,2936,3804
2025-01-12 17:02:59.429185,2025-01-12 17:02:59.429202,208139,2221030669,Продажа,55.44,[-4087071711622566344],2025-01-07 11:06:07,₽,"",0,2936,3804
2025-01-12 17:02:59.429546,2025-01-12 17:02:59.429564,208140,2221030658,Продажа,21.48,[-1372552046232950432],2025-01-07 11:06:07,₽,"",0,2966,3945
2025-01-12 17:02:59.429883,2025-01-12 17:02:59.4299,208141,2221031035,Компенсация за пакеты,8,[-653003633700741083],2025-01-07 11:06:06,₽,"",0,2962,3740
2025-01-12 17:02:59.451848,2025-01-12 17:02:59.451871,208142,2221030770,Продажа,37.04,[-5549772852495679598],2025-01-07 11:06:05,₽,"",0,2962,3740
2025-01-12 17:02:59.457498,2025-01-12 17:02:59.457526,208143,2221030612,Продажа,45.27,"[-6235863054736521794,-4754389776836535523]",2025-01-07 11:06:05,₽,"",0,2933,3765
2025-01-12 17:02:59.497347,2025-01-12 17:02:59.497369,208144,2221030415,Компенсация за пакеты,8,[-7579112762670872716],2025-01-07 11:05:50,₽,"",0,2936,3804
2025-01-12 17:02:59.50177,2025-01-12 17:02:59.501836,208145,2221030333,Компенсация за пакеты,8,[-3287274665676629732],2025-01-07 11:05:50,₽,"",0,2958,3907
2025-01-12 17:02:59.510642,2025-01-12 17:02:59.510666,208146,2221030428,Компенсация за пакеты,13,[-2100847514973761192],2025-01-07 11:05:50,₽,"",0,2951,3865
2025-01-12 17:02:59.511044,2025-01-12 17:02:59.513465,208147,2221030265,Продажа,52,"[-8645978754703481464,-7225783067292166093]",2025-01-07 11:05:50,₽,"",0,2935,3799
2025-01-12 17:02:59.514907,2025-01-12 17:02:59.514931,208148,2221030025,Компенсация за пакеты,13,[-3875160443379423801],2025-01-07 11:05:50,₽,"",0,2958,3907
2025-01-12 17:02:59.515595,2025-01-12 17:02:59.515615,208149,2221030148,Продажа,85.31,[-519873215098210592],2025-01-07 11:05:50,₽,"",0,2958,3909
2025-01-12 17:02:59.515962,2025-01-12 17:02:59.515985,208150,2221030038,Продажа,11.57,[-1624362820367152390],2025-01-07 11:05:49,₽,"",0,2936,3804
